cik,symbol,year,quarter,filing_url
1331520,HOMB,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1577476/0000899243-18-020376.txt
1567925,NONE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1567925/0001748371-18-000002.txt
1482974,NONE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1482974/0001543917-18-000004.txt
1070985,CXW,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1746033/0001209191-18-042904.txt
726728,O,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1490409/0000726728-18-000089.txt
1398987,RLGY,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1355309/0001398987-18-000204.txt
1701051,WOW,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1608356/0000950103-18-008181.txt
1424755,TVPT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1709237/0001144204-18-038857.txt
719220,STBA,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1710652/0001127602-18-026006.txt
1390478,SLS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1724523/0000899243-18-025346.txt
1311538,ROX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1311538/0001209191-18-042497.txt
1559865,EVTC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1750247/0001559865-18-000066.txt
1463959,DSKX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1747020/0001553350-18-000834.txt
1341141,CTT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1341141/0001341141-18-000058.txt
1060349,GBL,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1406326/0000807249-18-000152.txt
1358356,LMST,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1591489/0001437749-18-017485.txt
719494,INRD,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1516948/0001144204-18-037526.txt
1342958,DGLY,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1465752/0001422224-18-000011.txt
1365101,PRMW,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1728305/0001209191-18-047611.txt
230557,SIGI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1441644/0001225208-18-011782.txt
1078207,NLS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1522148/0001209191-18-042569.txt
1374310,CBOE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1374310/0001179110-18-010602.txt
1603454,CELC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1603454/0000914190-18-000275.txt
1279704,CLRB,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1279704/0001144204-18-045405.txt
1341766,CELH,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1341766/0001714259-18-000001.txt
1658566,CDEV,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1658566/0001658566-18-000042.txt
1576940,CCS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1576940/0001576940-18-000090.txt
1725057,CDAY,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1725057/0000914190-18-000301.txt
1516551,NMUS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1738287/0001209191-18-043633.txt
1364885,SPR,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1385914/0001567619-18-001619.txt
1048695,FFIV,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1375800/0001209191-18-044660.txt
98362,TKR,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1688289/0000098362-18-000094.txt
1408057,VMCI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1728941/0001654954-18-010161.txt
1637913,MCRN,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1645726/0000906318-18-000045.txt
1370946,OC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1339551/0001209191-18-044724.txt
1647170,TAPM,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1403086/0001437749-18-014790.txt
1288855,ophc,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1261725/0001261725-18-000005.txt
771999,DSS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1261725/0001493152-18-009731.txt
1524829,GLBD,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1745017/0001213900-18-009138.txt
1399520,stks,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1434990/0001434990-18-000001.txt
1393540,IGEN,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1555368/0001640334-18-001402.txt
1167419,RIOT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1732700/0001567619-18-003075.txt
1106838,HOTR,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1106838/0001493152-18-012165.txt
1645460,CUE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1724869/0001209191-18-043905.txt
1325281,KS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1327887/0001104659-18-053402.txt
1579214,EEX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1703309/0001127602-18-023722.txt
788920,PDEX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1431777/0001553350-18-000754.txt
1001316,TGTX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1407451/0001654954-18-007267.txt
1476045,CLDT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1476045/0001476045-18-000073.txt
1040719,DHCP,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1738394/0000899243-18-020267.txt
1157408,LRN,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1694689/0001179110-18-010258.txt
1615165,VERI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1706664/0001593968-18-001011.txt
1517175,CHEF,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1517175/0000947871-18-000580.txt
1340652,CCXI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1340652/0001209191-18-040520.txt
1509477,NDMT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1745806/0001144204-18-037984.txt
1006028,PURE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1743729/0001209191-18-040505.txt
1743858,LOAC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1744775/0001144204-18-046784.txt
1711012,AIHS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1734694/0001144204-18-042061.txt
1735041,GLACU,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1747609/0001615774-18-006833.txt
1582966,CQH,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1582966/0001582966-18-000039.txt
1590799,RIVE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1749438/0000899243-18-021912.txt
317788,APPS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1566223/0001209191-18-045077.txt
882508,QUIK,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1646279/0001179110-18-010578.txt
1472862,WSML,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1743663/0001380389-18-000021.txt
742112,IVC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1651701/0001209191-18-040389.txt
793733,SKYW,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1393687/0001179110-18-010187.txt
1392363,CADC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1392363/0001213900-18-009358.txt
1503802,KPTI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1590232/0001213900-18-009395.txt
1646587,NRE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1655967/0001144204-18-042723.txt
743988,XLNX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1748459/0001246360-18-001985.txt
1282631,NLST,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1393033/0001104659-18-053188.txt
1720580,TORC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1610876/0000899243-18-022427.txt
1397187,LULU,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1731728/0001572426-18-000085.txt
1725872,MFAC.U,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1497036/0001213900-18-011666.txt
1090061,OMN,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1696395/0001127602-18-022933.txt
1125376,ENSG,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1417555/0001125376-18-000122.txt
1098146,PNBK,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1745588/0001437749-18-013010.txt
1585219,NONE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1639515/0001639515-18-000002.txt
318673,SNFCA,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1320385/0001096906-18-000373.txt
1590877,RGNX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1521123/0001562180-18-003744.txt
1386570,CDXC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1386570/0001415889-18-001357.txt
1473334,NVFY,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1535501/0001185185-18-001627.txt
1273931,MGI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1674338/0000899243-18-019226.txt
1610618,CDTX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1610618/0001209191-18-048682.txt
1437283,RPMT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1508746/0001449374-18-000026.txt
1575051,CINR,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1575051/0001575051-18-000077.txt
1033012,(NYSE:FBC),2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1602051/0001033012-18-000087.txt
1318484,CTRN,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1318484/0000921895-18-002510.txt
1593222,CIO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1593222/0001209191-18-044157.txt
1722287,CVIA,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1621024/0001209191-18-041729.txt
1517228,COMM,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1749670/0001209191-18-049192.txt
746210,GLOW,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1290061/0001290061-18-000007.txt
814586,LWAY,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1750130/0001683168-18-002396.txt
1681714,WRD,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1531736/0001104659-18-052192.txt
1682639,EYEN,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1728919/0001638599-18-000811.txt
1531134,,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1746361/0001209191-18-042547.txt
1445109,CCTC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1445109/0001185185-18-001407.txt
1368265,CLNE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1368265/0001179110-18-011577.txt
1334978,CCO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1334978/0001334978-18-000019.txt
1539029,CLSD,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1539029/0001209191-18-052554.txt
1044777,OSPN,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1690669/0001179110-18-009634.txt
1060736,SGEN,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1633639/0001203311-18-000061.txt
1681903,ICCH,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1704020/0001593968-18-001196.txt
1535379,CLDR,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1535379/0001140361-18-031932.txt
1466301,CLVS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1466301/0000899243-18-023428.txt
1573516,MUSA,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1582735/0001127602-18-024987.txt
1471261,CIE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1471261/0001104659-18-045348.txt
31667,EDUC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1745599/0001185185-18-001376.txt
1319947,DSW,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1713337/0001225208-18-011556.txt
215466,CDE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/215466/0000215466-18-000120.txt
1301611,LPNT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1452622/0001225208-18-013502.txt
1270436,COHN,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1270436/0001104659-18-055600.txt
1034592,OMCM,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1592382/0001437749-18-016774.txt
1262039,FTNT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1710083/0001567619-18-000398.txt
1134765,TRUU,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1558913/0001415889-18-001091.txt
1494891,SRTS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1670284/0001415889-18-001219.txt
1512762,CHRS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1512762/0000899243-18-019736.txt
1499807,KTWO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1605499/0001499807-18-000081.txt
1640455,JNCE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1604646/0001640455-18-000100.txt
62996,MAS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1582303/0001225208-18-011216.txt
1376339,MDXG,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1320992/0001376339-18-000046.txt
1310630,TFLG,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1349743/0001548123-18-000181.txt
1474432,PSTG,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1651902/0001209191-18-042033.txt
884219,VVI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1571640/0001341522-18-000044.txt
1566044,MNLO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1340886/0001144204-18-040243.txt
57131,LZB,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1331663/0000057131-18-000054.txt
1095565,HSTM,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1715401/0001209191-18-047162.txt
875582,NTIC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1589332/0001526513-18-000005.txt
923120,GBX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1737944/0001209191-18-043811.txt
1120970,LODE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1120970/0001648210-18-000007.txt
1614806,AJX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1633183/0001144204-18-042844.txt
1502292,CNFR,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1502292/0001339151-18-000004.txt
882835,ROP,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1699418/0001209191-18-044519.txt
885601,IIM,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1676434/0001209191-18-043868.txt
885125,IQI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1676434/0001209191-18-052429.txt
842518,EVBN,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1427822/0001593968-18-001132.txt
1493225,NFBK,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1409453/0001493225-18-000080.txt
928340,CWCO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/928340/0001144204-18-049068.txt
1718227,ROAD,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1718227/0000899243-18-019079.txt
1446847,IRWD,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1546358/0001209191-18-045047.txt
1411688,TCS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1411688/0001179110-18-011425.txt
1592480,CBPX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1592480/0001598277-18-000009.txt
795403,WTS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1495674/0001225208-18-012036.txt
93751,STT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1637495/0000093751-18-000452.txt
1552800,TTS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1620246/0000914190-18-000291.txt
1582244,cnig,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1401693/0001582244-18-000051.txt
1621563,SUM,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1667708/0001104659-18-051547.txt
1648428,SQBG,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1552242/0001144204-18-046106.txt
1703497,YOGA,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1492652/0001209191-18-041812.txt
802481,PPC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1479851/0000802481-18-000062.txt
1394056,OSS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1729851/0001209191-18-049017.txt
1320461,CPS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1320461/0001354501-18-000002.txt
810509,NAVB,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1456549/0001437749-18-013286.txt
893538,SM,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1396395/0000893538-18-000066.txt
1363890,KED,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1235828/0000899243-18-020733.txt
1742550,CORX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1742550/0001209191-18-049611.txt
1596062,QBIO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1405626/0001405626-18-000005.txt
1516973,MTGE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1693839/0001209191-18-050417.txt
34088,XOM,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1634670/0001127602-18-028190.txt
1706509,COSG,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1706509/0001683168-18-002290.txt
1474167,COSM,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1474167/0001477932-18-003433.txt
1470205,ICBK,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1470205/0001209191-18-040561.txt
1629261,LBCC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1751099/0001094891-18-000167.txt
1440024,RRTS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1697832/0001209191-18-042378.txt
932696,NSIT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1322195/0001209191-18-042477.txt
792130,DWCH,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1557341/0001144204-18-038808.txt
1113481,MDCO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1557341/0001182489-18-000383.txt
4187,IDSA,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1365593/0001104659-18-044643.txt
64040,SPGI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1753369/0000064040-18-000176.txt
1674335,JELD,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1695327/0001674335-18-000078.txt
203596,WSBC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1491856/0001127602-18-026267.txt
1633336,,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1633336/0001209191-18-044024.txt
846475,ZYXI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1745117/0001144204-18-037639.txt
1075736,CXDO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1075736/0001654954-18-010262.txt
1562151,CWGL,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1562151/0001562151-18-000114.txt
1434842,FLSS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1513215/0001513215-18-000001.txt
1576427,CRTO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1576427/0001576427-18-000059.txt
1334036,CROX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1334036/0001209191-18-048741.txt
1532286,NINE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1727542/0000899243-18-023755.txt
1437226,MHH,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1445725/0000899243-18-021667.txt
1520048,NDRO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1752227/0000899243-18-024171.txt
1467761,ZMTP,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1598840/0001467761-18-000016.txt
1687187,METC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1709861/0001437749-18-015192.txt
1688126,CRCW,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1688126/0001493152-18-013001.txt
1357459,CUR,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1501623/0001171843-18-005067.txt
821995,JNP,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1501623/0001209191-18-046804.txt
1298675,CUBE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1298675/0001225208-18-011706.txt
1691337,PCSB,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1390399/0001140361-18-033342.txt
1424657,NXGH,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1424657/0001209191-18-047286.txt
923139,FFIC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1650161/0001650161-18-000004.txt
873303,SRPT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1685994/0001209191-18-042389.txt
811641,ICCC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1529247/0001213900-18-011272.txt
1041024,RMTI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1698617/0000921895-18-002049.txt
812074,OI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1706289/0001225208-18-013150.txt
1566826,NXTD,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1424540/0001213900-18-010467.txt
1065088,EBAY,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1715537/0001065088-18-000033.txt
1234006,GOOD,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1304746/0001475246-18-000052.txt
1130166,CYCC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1130166/0001144204-18-048727.txt
1042074,CBAY,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1042074/0001333277-18-000037.txt
1587246,CELP,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1587246/0001209191-18-045562.txt
1527728,ENOB,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1325168/0001731122-18-000081.txt
1314772,SUMR,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1325168/0001104659-18-056113.txt
1275014,UCTT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1698622/0000950103-18-011185.txt
354707,HE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1278231/0000354707-18-000044.txt
1057877,IDA,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1278231/0001057877-18-000105.txt
783412,DJCO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/783412/0001209191-18-042360.txt
1702744,SMPL,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1180778/0001628280-18-011700.txt
350868,ITI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1191167/0001179110-18-011407.txt
830656,PBIO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1450080/0001493152-18-010311.txt
1504678,LOOP,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1032371/0001477932-18-003501.txt
790703,TECD,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1253035/0001127602-18-026392.txt
1420720,IBIO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1331271/0001408408-18-000018.txt
791908,XOMA,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1731721/0001190725-18-000030.txt
1548309,SHOS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1199969/0001548309-18-000127.txt
1679268,TUSK,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1001391/0001048462-18-000030.txt
1020710,DXPE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1231572/0001140361-18-031608.txt
1085869,PRFT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1268774/0001085869-18-000048.txt
1534708,EAST,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1217815/0001249155-18-000054.txt
1287865,MPW,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1020944/0001287865-18-000017.txt
27367,DXR,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/27367/0001493152-18-010024.txt
1338065,DCP,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1338065/0001225208-18-011647.txt
60977,LDL,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1399901/0001657971-18-000026.txt
807863,MITK,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1212148/0000807863-18-000045.txt
1023128,LAD,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1170769/0001023128-18-000069.txt
69488,MYE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1140109/0001209191-18-046061.txt
1472787,FAF,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1235820/0001127602-18-026150.txt
872912,DCTH,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/872912/0000899243-18-021260.txt
1022646,UPL,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1750505/0000899243-18-023262.txt
27996,DLX,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/27996/0000027996-18-000097.txt
1017303,TACT,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1245709/0001567619-18-000421.txt
1326380,GME,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1166817/0001326380-18-000103.txt
52988,JEC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1173003/0001209191-18-047821.txt
796534,NKSH,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1239696/0001239696-18-000001.txt
92380,LUV,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1027715/0000092380-18-000117.txt
1704711,FNKO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1239159/0000899243-18-021269.txt
1355848,GNUS,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1738622/0001683168-18-002880.txt
1005201,DEPO,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1005201/0001179110-18-009698.txt
1360530,VSI,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1232303/0001360530-18-000071.txt
1672754,NONE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1683164/0001144204-18-038735.txt
844059,FRPH,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1195856/0001474506-18-000049.txt
1090012,DVN,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1090012/0001127602-18-025181.txt
40570,JOB,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1158018/0001477932-18-003439.txt
701719,DGSE,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/701719/0000899243-18-024775.txt
857005,PTC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1227524/0001654954-18-008039.txt
60714,LXU,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1526605/0001140361-18-035300.txt
854775,DGII,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/854775/0001179110-18-010141.txt
1681682,NDRA,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1083544/0001209191-18-040510.txt
1399935,FRAN,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1553646/0001510192-18-000088.txt
1005409,DCOM,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1005409/0001562180-18-004052.txt
1637197,CHTA,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1746045/0001553350-18-000897.txt
1649744,DLTH,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1287825/0000892712-18-000342.txt
785557,DLHC,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/785557/0001628280-18-011840.txt
1373670,GRBK,2018/,QTR3/,https://www.sec.gov/Archives/edgar/data/1358081/0001140361-18-031659.txt
